    93.76738915,    004.39068,    45.0709665,0062.8664,    0032.8980395
  000077.9845,  000071.79,      33.69983377,      0000025.995,   000011.56531
      056.605393,2.158167597,44.494983,   30.0776038,     093.92525
000073.836,0023.636082,   00055.6864, 04.345326,64.0168573
 003.371308,    016.9367,      69.417137,      0054.813, 0094.594
     2.5899672,   000020.45,00018.697,      99.67523366,  90.21352348
051.3296355,      1.11919369, 6.7017131,   00099.621865,   000057.487
     00009.1527, 32.9173241,  00000049.678,  0050.8438454,  0082.707
   0000019.3702,   67.220422,00008.674422,   00096.79291,    000001.3092
   000027.91915,  081.75062,00015.854,  00067.3076,     0018.048853
  43.03659,   23.06731895,     0063.122,      050.44609665,0077.715724
   9.2754359,    0031.38935,  000028.89213,62.2656061, 000062.5912
    53.93760117,   33.86297,027.7542,      009.38995253,00000071.39
 00051.848,    0050.0107787,     000003.09021,086.5406,  011.56673915
      03.3289002,    38.17456651,     00000082.627,  81.893763,    0000079.7023
      0072.9069184,     0013.849,  000031.3025,  63.95077523,    0069.4180484
 41.58968535,    0033.30027,      0042.531784,     0007.7907,    0000028.733
     00094.906,    00062.17108,  057.454258, 0034.792684,      49.55216985
0034.235922,   0055.37898,  031.94097,  4.929385125,   0048.2544
  30.4663516,  15.1204844, 66.004412, 000045.26569,    0050.0867
 81.90207509,     04.4970622,    000029.8455,00013.3615,   00079.5068
      000065.32108,    0028.511898,   97.41276621,    55.621418,  00059.581
     063.779487,   054.98266442,     71.112349,40.1213063,     0019.5398
  028.7291505,    0000053.2565, 50.68591127,     08.97877,    00080.101753
   00049.4488,    00059.41006,     2.37276179,  00053.5664,    0083.660519
   0027.0351,     03.75345,0000036.236,     0000081.0846,   0000004.3674
 52.4691761,  00000019.23,    00073.724218,     04.89705,00052.37542
55.07953888,     0000064.9559, 58.7090117, 00010.548,82.6659066
     96.40727511,   0000062.426,      00082.75974,  0000034.983,  42.8518484
   00021.769359,  75.52407,   50.79596991,  46.2367972,    037.3045
     0045.113022, 066.136365,   00083.274,    00038.6705,      00037.48782
92.465495,     14.83908607,     47.09347312,      0033.004, 48.460302
  000010.49,  52.9479004,29.9290602, 00030.5162,   64.23771953
      000070.7715,     00076.526,  60.76399503,      00064.304419,      00027.756
  05.7919469,045.25714, 00012.3102,059.8156,   41.0985404
95.5364334,   89.7853854,0050.7269,     56.30653332,      15.68449
     020.2845,      063.8949805,      00031.060256,      000026.0995,    0013.651
    0052.3838,    062.4362,  040.423785,      073.90843883,     0032.11099
 63.56274997, 00057.683, 0000054.122, 000078.36,60.06089
     00070.47463,0000063.1586,   84.18038909,     0009.398381,  00000090.093
   95.77009967,012.5238,   0000089.4246,   73.9077978,      0000076.971
057.74389,     0016.8431315,     57.48599069,   000062.277, 00089.75375
    0033.6317,     050.73019,      00043.179532,29.49676, 00013.38559
002.169226, 3.084426899,     0067.75742,    62.1921321,  85.73052293
  0092.724422,   38.8242569, 70.817207, 0000031.387,     95.890895
     55.2750139,     00022.9161,   27.66848378,    25.08550332,20.89763
     21.422956,  10.08030464,  62.67467,   0000062.729,    00085.689861
   00048.326,     060.028954,    036.0506128,      37.5374552,0017.116
   0008.332301, 0050.1512,059.71793969,     0028.429,      8.69925813
      34.93473272,   066.036829,    0000070.1519,   19.55692,  0064.6576194
     0095.7007, 0051.5104166,    18.931741,      030.5998,    0033.2437
   22.07588,     39.7315242,00047.482382,    054.5217,      0000057.95
012.2073221,0032.38597,  0036.601,      000000069.18,  99.14089
 035.8306685,0000095.6747,  0086.328118,1.140772, 089.17876504
      38.30252381,   000045.62179, 00000028.332,      0045.42847,  80.08008622
   000075.708, 0000.36352,37.8462814,   64.32581819,   00039.06987
   0070.25353,   09.31679,  93.37003471, 0000070.474, 80.348009
  071.46275289,  94.43666891,     9.536509197,  046.7316518,039.04592462
   37.86453208,   23.83364002,  0090.8530644, 0060.987823,  0036.12264
      000041.692,  00099.52933,    020.8181,    00063.95196,      13.6077437
    73.4022979,      012.0443973,  53.09262,065.20822665,   0056.4656514
  91.2659993,   0040.5222,      00000092.05,     00033.1973,  0000074.0158
